,HorseNameCHI,date,raceid,location_id,distance,DG,Act_RS,wlast,first,firsttwo,firstthree
6507,火箭活力,2018-01-07,323,0,1.4,Outer,Late,1.0,0,0,0
6526,惜多福,2018-12-05,230,1,1.0,Outer,MiddleFront,1.0,0,0,0
6527,惜多福,2018-10-24,124,1,1.2,Inner,MiddleFront,1.0,0,0,1
6528,惜多福,2018-10-01,57,0,1.2,Inner,Pace,1.0,0,0,0
6530,惜多福,2018-05-16,654,1,1.2,MiddleOuter,Pace,2.0,0,0,0
6531,惜多福,2018-05-06,625,0,1.2,MiddleOuter,Pace,1.0,1,1,1
6533,惜多福,2018-02-18,428,0,1.4,Outer,Pace,2.0,0,0,0
6534,惜多福,2018-01-28,375,0,1.2,MiddleInner,Pace,3.0,0,0,0
6568,明月昇輝,2018-10-13,93,0,1.2,MiddleInner,MiddleLate,4.0,0,0,0
6569,明月昇輝,2018-06-16,735,0,1.4,MiddleInner,Late,1.0,0,0,0
6570,明月昇輝,2018-05-16,654,1,1.2,MiddleOuter,Pace,1.0,0,0,0
6571,明月昇輝,2018-04-25,596,1,1.2,MiddleInner,MiddleFront,2.0,0,0,0
6572,明月昇輝,2018-04-02,539,0,1.2,MiddleOuter,Pace,2.0,0,1,1
6573,明月昇輝,2018-02-25,452,0,1.4,MiddleInner,MiddleFront,2.0,0,0,0
6574,明月昇輝,2018-01-21,359,0,1.4,MiddleInner,Late,2.0,0,0,0
6575,明月昇輝,2018-01-01,310,0,1.4,MiddleOuter,Pace,2.0,0,0,0
6588,金獅雷將,2018-11-18,182,0,1.65,Inner,MiddleFront,4.0,0,0,0
6590,金獅雷將,2018-07-01,764,0,1.65,Inner,MiddleFront,4.0,0,0,0
6591,金獅雷將,2018-06-10,719,0,1.65,Inner,MiddleFront,5.0,0,1,1
6592,金獅雷將,2018-05-30,691,0,1.65,Outer,MiddleLate,4.0,0,0,0
6593,金獅雷將,2018-03-11,488,0,1.65,MiddleInner,MiddleFront,2.0,0,0,0
6594,金獅雷將,2018-02-28,461,0,1.8,MiddleInner,MiddleFront,2.0,0,0,0
6595,金獅雷將,2018-01-24,369,0,1.65,Inner,Pace,1.0,1,1,1
6596,金獅雷將,2018-01-07,321,0,1.65,MiddleInner,Pace,2.0,1,1,1
6623,威進駒,2018-12-09,245,0,1.4,Inner,MiddleFront,2.0,0,1,1
6624,威進駒,2018-11-18,190,0,1.4,Outer,MiddleLate,3.0,1,1,1
6625,威進駒,2018-10-13,100,0,1.4,MiddleInner,MiddleFront,1.0,0,0,0
6626,威進駒,2018-09-02,8,0,1.4,MiddleOuter,Pace,2.0,0,0,0
6627,威進駒,2018-07-15,806,0,1.2,MiddleInner,MiddleFront,1.0,0,1,1
6628,威進駒,2018-02-04,396,0,1.4,Inner,MiddleFront,1.0,0,1,1
6629,威進駒,2018-01-07,323,0,1.4,MiddleOuter,MiddleFront,3.0,0,0,0
6652,十分酷,2018-11-04,148,0,1.6,Outer,Late,3.0,0,0,0
6653,十分酷,2018-10-21,113,0,1.4,Outer,MiddleLate,6.0,0,1,1
6654,十分酷,2018-07-01,763,0,1.2,Outer,Late,2.0,0,0,0
6655,十分酷,2018-05-20,663,0,1.4,MiddleOuter,MiddleFront,4.0,0,0,0
6660,迢迢千里,2018-12-12,250,1,1.8,Inner,Pace,1.0,0,0,0
6661,迢迢千里,2018-11-25,202,0,1.6,Outer,MiddleFront,1.0,0,0,0
6662,迢迢千里,2018-11-04,148,0,1.6,MiddleOuter,MiddleFront,2.0,0,0,0
6663,迢迢千里,2018-07-08,784,0,1.6,Inner,MiddleFront,1.0,0,0,1
6664,迢迢千里,2018-06-24,746,0,1.4,MiddleInner,Pace,2.0,0,0,0
6665,迢迢千里,2018-06-03,697,0,1.2,Inner,MiddleFront,2.0,0,0,0
6666,迢迢千里,2018-02-25,452,0,1.4,Outer,Pace,2.0,0,0,0
6667,迢迢千里,2018-02-04,394,0,1.4,Inner,MiddleLate,2.0,0,0,0
6710,開心日子,2018-12-23,274,0,2.0,MiddleOuter,Late,3.0,0,0,0
6711,開心日子,2018-11-28,213,1,2.2,MiddleOuter,MiddleLate,2.0,0,0,0
6712,開心日子,2018-11-10,168,0,1.8,MiddleInner,Late,2.0,0,0,0
6713,開心日子,2018-10-21,109,0,2.0,Inner,Late,6.0,0,0,0
6714,開心日子,2018-10-01,56,0,1.8,Inner,MiddleLate,2.0,0,0,0
6715,開心日子,2018-09-09,25,0,1.6,MiddleOuter,Late,6.0,0,0,0
6716,開心日子,2018-07-01,762,0,2.0,MiddleInner,MiddleFront,1.0,0,0,0
6717,開心日子,2018-06-06,706,1,2.2,Inner,MiddleFront,1.0,0,0,0
6718,開心日子,2018-04-25,597,1,2.2,Inner,MiddleFront,2.0,0,0,1
6719,開心日子,2018-03-07,478,1,2.2,Inner,MiddleFront,2.0,1,1,1
6720,開心日子,2018-02-07,402,1,2.2,MiddleInner,MiddleFront,6.0,0,0,0
6730,贏歌,2018-12-19,265,0,1.65,MiddleOuter,Late,7.0,0,0,0
6731,贏歌,2018-12-12,248,1,1.65,Inner,Pace,2.0,0,0,0
6732,贏歌,2018-12-02,217,0,1.8,MiddleOuter,Late,1.0,0,0,0
6734,贏歌,2018-11-04,147,0,1.6,MiddleOuter,MiddleLate,3.0,0,0,0
6735,贏歌,2018-10-03,65,1,1.65,Inner,MiddleFront,4.0,0,0,1
6736,贏歌,2018-09-09,22,0,1.4,MiddleOuter,Late,3.0,0,0,0
6737,贏歌,2018-07-04,771,1,1.65,Outer,Late,3.0,0,0,0
6738,贏歌,2018-03-21,517,1,1.65,MiddleInner,MiddleFront,2.0,0,0,0
6739,贏歌,2018-03-11,487,0,1.4,Outer,Late,3.0,0,0,0
6740,贏歌,2018-02-25,447,0,1.2,Inner,MiddleLate,1.0,0,0,0
6741,贏歌,2018-02-07,404,1,1.2,Outer,Late,1.0,0,0,0
6766,猴王駒,2018-12-23,278,0,1.2,MiddleInner,MiddleLate,2.0,0,1,1
6767,猴王駒,2018-12-05,229,1,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
6768,猴王駒,2018-10-28,131,1,1.2,MiddleInner,Pace,2.0,0,0,0
6769,猴王駒,2018-10-18,101,1,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
6770,猴王駒,2018-10-03,69,1,1.2,Inner,MiddleFront,1.0,0,1,1
6771,猴王駒,2018-09-02,5,0,1.2,Outer,Late,3.0,0,0,0
6772,猴王駒,2018-07-15,801,0,1.4,MiddleInner,MiddleFront,2.0,0,0,0
6773,猴王駒,2018-07-01,765,0,1.4,Outer,Pace,3.0,0,0,0
6774,猴王駒,2018-06-10,721,0,1.2,Inner,MiddleFront,1.0,0,0,0
6775,猴王駒,2018-05-09,639,1,1.2,MiddleOuter,MiddleLate,5.0,0,0,0
6795,上海大師,2018-12-16,262,0,1.4,Inner,MiddleFront,1.0,0,0,0
6796,上海大師,2018-11-18,189,0,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
6797,上海大師,2018-10-28,136,1,1.2,Outer,Late,3.0,0,0,0
6798,上海大師,2018-10-03,70,1,1.2,MiddleInner,MiddleFront,4.0,1,1,1
6799,上海大師,2018-09-12,35,1,1.2,MiddleOuter,MiddleFront,4.0,0,0,0
6800,上海大師,2018-07-04,775,1,1.2,MiddleOuter,Pace,3.0,0,1,1
6801,上海大師,2018-05-09,639,1,1.2,Outer,Late,2.0,0,1,1
6802,上海大師,2018-04-18,583,1,1.2,MiddleOuter,Pace,2.0,0,0,0
6803,上海大師,2018-03-21,519,1,1.2,MiddleInner,MiddleFront,2.0,1,1,1
6804,上海大師,2018-03-07,481,1,1.2,MiddleOuter,Pace,3.0,0,0,1
6815,孟買之星,2018-11-25,208,0,1.4,MiddleInner,MiddleLate,1.0,0,0,0
6816,孟買之星,2018-09-02,10,0,1.4,MiddleInner,MiddleFront,2.0,0,0,0
6817,孟買之星,2018-07-08,788,0,1.4,Inner,MiddleFront,1.0,0,1,1
6818,孟買之星,2018-01-07,327,0,1.4,Outer,Late,2.0,0,0,1
6843,薪勇,2018-12-29,294,0,1.4,Inner,MiddleFront,1.0,0,0,0
6844,薪勇,2018-12-16,258,0,1.4,Outer,Pace,3.0,0,0,0
6845,薪勇,2018-11-25,200,0,1.4,Inner,MiddleFront,1.0,0,1,1
6846,薪勇,2018-10-13,93,0,1.2,MiddleOuter,Late,6.0,0,0,0
6847,薪勇,2018-09-02,4,0,1.2,Outer,Pace,2.0,0,0,1
6848,薪勇,2018-06-27,754,1,1.0,MiddleInner,MiddleLate,2.0,0,0,0
6849,薪勇,2018-06-03,697,0,1.2,MiddleOuter,MiddleLate,3.0,0,0,0
6850,薪勇,2018-05-12,642,0,1.2,Inner,Late,2.0,0,0,0
6852,薪勇,2018-03-21,515,1,1.2,MiddleOuter,Late,2.0,0,0,0
6853,薪勇,2018-01-13,341,0,1.2,MiddleOuter,Late,2.0,0,0,0
6866,傲風雲,2018-12-16,257,0,1.6,MiddleInner,Late,2.0,0,1,1
6867,傲風雲,2018-11-04,149,0,1.4,MiddleInner,MiddleFront,5.0,1,1,1
6868,傲風雲,2018-03-25,522,0,1.4,MiddleInner,Late,5.0,0,0,0
6869,傲風雲,2018-03-11,493,0,1.6,MiddleInner,MiddleLate,2.0,0,0,0
6870,傲風雲,2018-02-21,444,1,1.8,Inner,MiddleFront,1.0,0,0,0
6871,傲風雲,2018-02-10,411,0,1.6,Outer,Late,2.0,0,0,0
6872,傲風雲,2018-01-13,346,0,1.4,Outer,Late,2.0,0,0,0
6889,慣勝積極,2018-10-31,140,0,1.2,MiddleOuter,Pace,3.0,0,0,1
6890,慣勝積極,2018-07-08,783,0,1.2,Inner,Pace,1.0,0,0,0
6891,慣勝積極,2018-06-10,719,0,1.65,MiddleInner,Pace,2.0,0,0,0
6892,慣勝積極,2018-05-30,690,0,1.2,Inner,MiddleFront,2.0,1,1,1
6893,慣勝積極,2018-05-20,664,0,1.2,Outer,MiddleLate,2.0,0,0,0
6894,慣勝積極,2018-04-18,581,1,1.0,Inner,MiddleFront,1.0,0,0,0
6895,慣勝積極,2018-02-07,405,1,1.2,MiddleOuter,Pace,2.0,0,0,0
6896,慣勝積極,2018-01-31,386,1,1.2,MiddleOuter,Pace,1.0,0,1,1
6917,黃金元帥,2018-05-20,664,0,1.2,Outer,Late,2.0,0,0,0
6918,黃金元帥,2018-05-06,626,0,1.2,Outer,Late,1.0,0,0,0
6923,永旺喜喜,2018-12-26,286,1,1.0,Outer,MiddleFront,4.0,0,0,0
6924,永旺喜喜,2018-12-05,230,1,1.0,Outer,Pace,2.0,0,0,0
6926,永旺喜喜,2018-11-14,175,1,1.0,Outer,Pace,3.0,0,0,0
6927,永旺喜喜,2018-10-24,123,1,1.0,MiddleInner,Pace,1.0,0,0,1
6928,永旺喜喜,2018-06-27,754,1,1.0,MiddleOuter,MiddleFront,3.0,0,0,0
6929,永旺喜喜,2018-06-06,708,1,1.0,Outer,Pace,1.0,0,1,1
6930,永旺喜喜,2018-05-23,670,1,1.0,MiddleOuter,Pace,1.0,0,0,1
6931,永旺喜喜,2018-04-25,596,1,1.2,MiddleInner,Pace,1.0,0,0,0
6932,永旺喜喜,2018-03-21,513,1,1.2,Outer,Pace,2.0,0,0,0
6933,永旺喜喜,2018-03-03,469,0,1.2,Outer,Pace,1.0,0,0,0
6934,永旺喜喜,2018-01-28,375,0,1.2,Inner,MiddleFront,2.0,0,0,0
6945,寶驫有盈,2018-12-26,285,1,1.8,Inner,MiddleLate,1.0,0,0,0
6946,寶驫有盈,2018-12-12,248,1,1.65,MiddleOuter,Late,1.0,0,0,0
6947,寶驫有盈,2018-12-05,228,1,1.2,MiddleOuter,MiddleLate,4.0,0,0,0
6948,寶驫有盈,2018-11-14,174,1,1.2,Outer,Late,2.0,0,0,0
6949,寶驫有盈,2018-10-10,84,1,1.2,Outer,Late,7.0,0,0,0
6950,寶驫有盈,2018-09-05,12,1,1.2,Inner,MiddleFront,2.0,0,0,0
6951,寶驫有盈,2018-07-15,798,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
6952,寶驫有盈,2018-03-11,484,0,1.4,Outer,MiddleLate,3.0,0,0,0
6953,寶驫有盈,2018-03-03,471,0,1.4,MiddleOuter,MiddleLate,1.0,0,0,0
6954,寶驫有盈,2018-01-31,386,1,1.2,MiddleInner,MiddleLate,5.0,0,0,0
6955,寶驫有盈,2018-01-10,330,1,1.2,Outer,Late,1.0,0,0,0
6987,赤火神龍,2018-12-23,282,0,1.4,MiddleInner,Late,2.0,0,0,0
6988,赤火神龍,2018-12-12,251,1,1.2,Inner,Late,2.0,0,0,0
6989,赤火神龍,2018-11-21,198,1,1.2,Inner,Late,1.0,0,0,0
6990,赤火神龍,2018-11-07,161,1,1.2,MiddleInner,Late,2.0,0,0,0
6991,赤火神龍,2018-10-18,108,1,1.2,Inner,MiddleLate,3.0,0,0,0
6992,赤火神龍,2018-07-04,774,1,1.8,MiddleOuter,Pace,1.0,1,1,1
6993,赤火神龍,2018-05-27,684,0,1.2,MiddleOuter,Late,1.0,0,0,0
6994,赤火神龍,2018-05-16,655,1,1.2,MiddleInner,MiddleLate,2.0,0,0,0
6995,赤火神龍,2018-04-11,563,1,1.65,Outer,MiddleLate,2.0,0,0,0
6996,赤火神龍,2018-03-25,524,0,1.6,Inner,Late,1.0,0,0,0
6997,赤火神龍,2018-03-11,493,0,1.6,Outer,Late,4.0,0,0,0
7010,紫雲星,2018-12-19,268,0,1.2,MiddleOuter,Pace,1.0,1,1,1
7011,紫雲星,2018-12-05,230,1,1.0,MiddleInner,Late,1.0,0,0,0
7012,紫雲星,2018-10-31,140,0,1.2,MiddleOuter,Late,4.0,0,0,0
7013,紫雲星,2018-10-28,131,1,1.2,Inner,MiddleFront,1.0,0,0,0
7014,紫雲星,2018-10-07,74,0,1.65,MiddleInner,Pace,1.0,0,0,0
7015,紫雲星,2018-09-26,50,1,1.2,MiddleInner,Pace,1.0,0,0,0
7016,紫雲星,2018-09-09,24,0,1.2,MiddleInner,Pace,1.0,0,0,0
7017,紫雲星,2018-09-05,14,1,1.2,MiddleOuter,Pace,1.0,0,0,1
7018,紫雲星,2018-07-08,785,0,1.2,Inner,MiddleFront,1.0,0,0,0
7019,紫雲星,2018-06-24,749,0,1.2,Inner,Pace,1.0,0,0,0
7071,魅影揚飛,2018-11-04,153,0,1.4,Inner,MiddleFront,2.0,0,0,0
7072,魅影揚飛,2018-09-26,54,1,1.2,Inner,MiddleFront,2.0,0,0,0
7073,魅影揚飛,2018-07-15,806,0,1.2,Inner,MiddleFront,1.0,0,0,1
7074,魅影揚飛,2018-06-10,720,0,1.2,MiddleOuter,MiddleFront,3.0,1,1,1
7077,魅影揚飛,2018-03-28,534,1,1.2,Inner,MiddleFront,1.0,0,0,0
7078,魅影揚飛,2018-03-07,481,1,1.2,Inner,Pace,1.0,0,1,1
7100,皇家魅力,2018-12-05,228,1,1.2,MiddleOuter,Pace,2.0,0,1,1
7101,皇家魅力,2018-11-14,174,1,1.2,MiddleOuter,Pace,2.0,0,0,1
7102,皇家魅力,2018-06-24,742,0,2.0,Outer,Pace,1.0,0,0,0
7103,皇家魅力,2018-06-10,718,0,1.8,MiddleOuter,Pace,1.0,0,0,0
7104,皇家魅力,2018-05-27,678,0,1.6,Outer,Pace,2.0,0,0,0
7105,皇家魅力,2018-05-12,644,0,1.6,Outer,MiddleFront,3.0,0,0,0
7106,皇家魅力,2018-04-11,559,1,1.65,MiddleOuter,Late,8.0,0,0,0
7107,皇家魅力,2018-03-03,470,0,1.6,MiddleInner,MiddleFront,1.0,0,0,0
7108,皇家魅力,2018-01-21,358,0,1.4,MiddleInner,MiddleFront,3.0,0,0,0
7109,皇家魅力,2018-01-01,313,0,1.2,Inner,MiddleFront,2.0,0,0,0
7123,至尊大師,2018-12-23,277,0,1.4,MiddleInner,MiddleFront,5.0,0,0,0
7124,至尊大師,2018-12-09,236,0,1.4,Outer,Pace,1.0,0,0,0
7125,至尊大師,2018-11-25,200,0,1.4,Inner,Pace,1.0,1,1,1
7126,至尊大師,2018-11-10,167,0,1.4,Outer,Pace,2.0,0,0,0
7127,至尊大師,2018-10-13,95,0,1.4,MiddleOuter,Pace,1.0,0,0,0
7128,至尊大師,2018-10-01,58,0,1.4,MiddleOuter,Pace,3.0,0,0,0
7129,至尊大師,2018-09-09,22,0,1.4,MiddleOuter,Pace,2.0,1,1,1
7130,至尊大師,2018-07-08,780,0,1.4,MiddleOuter,MiddleFront,3.0,0,0,0
7131,至尊大師,2018-07-01,763,0,1.2,Outer,Late,1.0,0,0,0
7132,至尊大師,2018-06-06,710,1,1.2,Inner,Pace,1.0,0,0,0
7133,至尊大師,2018-05-16,651,1,1.2,Outer,MiddleFront,3.0,0,0,0
7134,至尊大師,2018-03-28,531,1,1.65,Inner,MiddleFront,1.0,0,0,0
7145,威威歡星,2018-12-23,276,0,1.4,MiddleOuter,Late,3.0,0,0,0
7146,威威歡星,2018-12-05,231,1,1.65,Outer,Late,1.0,0,0,0
7147,威威歡星,2018-11-10,165,0,1.2,MiddleInner,MiddleLate,2.0,0,0,0
7148,威威歡星,2018-10-13,96,0,1.2,MiddleInner,MiddleLate,2.0,0,0,0
7175,陽明亮亮,2018-12-26,287,1,1.2,Outer,Late,2.0,0,0,0
7176,陽明亮亮,2018-11-21,193,1,1.2,Inner,MiddleFront,1.0,1,1,1
7177,陽明亮亮,2018-10-28,129,1,1.2,MiddleInner,MiddleFront,2.0,0,0,1
7178,陽明亮亮,2018-10-01,58,0,1.4,MiddleInner,MiddleFront,5.0,0,0,0
7179,陽明亮亮,2018-09-09,23,0,1.2,MiddleInner,MiddleFront,1.0,0,1,1
7180,陽明亮亮,2018-07-15,802,0,1.4,Inner,MiddleLate,3.0,0,0,0
7181,陽明亮亮,2018-07-01,763,0,1.2,Outer,Late,1.0,0,0,0
7182,陽明亮亮,2018-05-27,680,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
7183,陽明亮亮,2018-04-21,588,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
7184,陽明亮亮,2018-02-25,447,0,1.2,MiddleInner,Late,3.0,0,0,0
7203,睡眠大學,2018-12-12,253,1,1.65,Outer,Late,2.0,0,0,0
7204,睡眠大學,2018-11-21,197,1,1.65,Inner,MiddleFront,1.0,0,0,1
7205,睡眠大學,2018-11-04,152,0,1.8,Outer,Late,1.0,0,0,0
7206,睡眠大學,2018-10-10,90,1,1.65,MiddleOuter,MiddleLate,2.0,0,0,0
7207,睡眠大學,2018-09-12,31,1,1.65,MiddleOuter,MiddleLate,2.0,0,0,0
7208,睡眠大學,2018-07-15,803,0,1.6,Inner,MiddleFront,1.0,0,0,0
7209,睡眠大學,2018-06-27,759,1,1.65,Outer,Late,1.0,0,0,1
7210,睡眠大學,2018-06-03,700,0,1.6,Outer,Late,5.0,0,0,1
7211,睡眠大學,2018-05-16,652,1,1.0,MiddleOuter,Late,2.0,0,0,0
7212,睡眠大學,2018-02-25,456,0,1.4,MiddleOuter,Late,4.0,0,0,0
7237,韻妙星,2018-12-09,238,0,1.8,Outer,Pace,2.0,0,0,0
7238,韻妙星,2018-11-25,207,0,1.6,Outer,MiddleLate,3.0,1,1,1
7239,韻妙星,2018-10-18,107,1,1.65,Inner,MiddleLate,1.0,0,0,0
7240,韻妙星,2018-09-26,51,1,1.65,MiddleOuter,MiddleFront,5.0,0,1,1
7241,韻妙星,2018-06-24,747,0,1.6,Inner,MiddleFront,1.0,0,0,1
7242,韻妙星,2018-06-03,699,0,1.6,MiddleInner,Late,8.0,1,1,1
7243,韻妙星,2018-05-12,643,0,1.4,Outer,MiddleFront,3.0,0,1,1
7244,韻妙星,2018-04-21,590,0,1.4,Outer,Late,3.0,0,0,0
7245,韻妙星,2018-04-02,543,0,1.6,MiddleInner,Late,2.0,0,0,1
7246,韻妙星,2018-03-11,487,0,1.4,Outer,Late,3.0,1,1,1
7275,清福,2018-12-26,287,1,1.2,MiddleOuter,Pace,2.0,0,0,0
7276,清福,2018-11-28,212,1,1.2,MiddleOuter,MiddleLate,4.0,0,1,1
7277,清福,2018-11-10,164,0,1.2,MiddleOuter,MiddleFront,2.0,0,0,0
7278,清福,2018-10-21,111,0,1.2,Outer,Pace,1.0,0,0,1
7279,清福,2018-09-26,50,1,1.2,Outer,MiddleFront,3.0,0,0,0
7280,清福,2018-07-08,785,0,1.2,Outer,Late,6.0,0,0,0
7281,清福,2018-06-13,731,1,1.2,MiddleOuter,MiddleLate,2.0,0,0,0
7282,清福,2018-05-16,655,1,1.2,Outer,Pace,2.0,0,0,0
7283,清福,2018-04-25,600,1,1.0,MiddleInner,MiddleLate,1.0,0,1,1
7284,清福,2018-04-02,542,0,1.2,MiddleOuter,MiddleLate,4.0,0,0,0
7285,清福,2018-03-11,492,0,1.4,MiddleInner,Pace,3.0,0,0,0
7291,好快樂,2018-12-23,276,0,1.4,MiddleInner,Pace,2.0,0,0,0
7292,好快樂,2018-12-09,236,0,1.4,Outer,MiddleLate,2.0,0,0,0
7293,好快樂,2018-11-21,194,1,1.2,Inner,Pace,1.0,0,0,1
7294,好快樂,2018-06-10,720,0,1.2,Inner,MiddleFront,1.0,0,0,0
7295,好快樂,2018-05-20,660,0,1.4,MiddleInner,MiddleFront,1.0,0,0,0
7296,好快樂,2018-05-06,631,0,1.4,Outer,MiddleFront,3.0,0,0,0
7297,好快樂,2018-04-18,583,1,1.2,Outer,Late,2.0,0,0,0
7298,好快樂,2018-03-21,519,1,1.2,MiddleInner,MiddleLate,3.0,0,0,0
7299,好快樂,2018-03-03,475,0,1.4,Inner,Pace,1.0,0,0,0
7300,好快樂,2018-01-13,346,0,1.4,MiddleOuter,MiddleFront,2.0,0,0,0
7307,太聰明,2018-12-16,257,0,1.6,Inner,MiddleFront,1.0,0,0,0
7308,太聰明,2018-11-21,196,1,1.65,Outer,Late,2.0,0,0,0
7309,太聰明,2018-05-16,656,1,1.8,MiddleOuter,Late,4.0,0,0,0
7310,太聰明,2018-05-06,629,0,2.0,Outer,Late,2.0,0,0,0
7311,太聰明,2018-04-08,553,0,1.8,Outer,Late,2.0,0,0,1
7312,太聰明,2018-03-25,524,0,1.6,Inner,Late,2.0,0,0,1
7313,太聰明,2018-03-03,473,0,1.8,MiddleOuter,MiddleFront,3.0,0,0,0
7314,太聰明,2018-02-04,395,0,1.8,Outer,MiddleLate,3.0,0,0,1
7315,太聰明,2018-01-01,316,0,1.8,MiddleInner,MiddleLate,4.0,0,1,1
7341,志趣相投,2018-12-09,241,0,1.6,Outer,Late,7.0,0,0,0
7342,志趣相投,2018-11-25,208,0,1.4,Inner,MiddleLate,1.0,0,0,0
7343,志趣相投,2018-10-28,133,1,1.65,MiddleOuter,Late,2.0,0,0,0
7344,志趣相投,2018-10-21,118,0,1.4,Inner,MiddleLate,1.0,0,0,0
7345,志趣相投,2018-10-07,82,0,1.4,MiddleInner,MiddleFront,4.0,0,0,0
7346,志趣相投,2018-01-21,363,0,1.6,MiddleInner,MiddleLate,4.0,0,0,0
7347,志趣相投,2018-01-07,328,0,1.6,Outer,MiddleLate,1.0,1,1,1
7355,好友營,2018-12-29,292,0,1.2,MiddleOuter,MiddleFront,3.0,0,0,0
7356,好友營,2018-12-02,221,0,1.2,Inner,Late,1.0,0,0,0
7357,好友營,2018-11-07,156,1,1.2,MiddleInner,MiddleLate,2.0,0,0,0
7358,好友營,2018-10-18,101,1,1.2,Inner,MiddleFront,1.0,0,0,0
7359,好友營,2018-09-22,39,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
7360,好友營,2018-03-25,522,0,1.4,Inner,MiddleFront,1.0,0,0,0
7361,好友營,2018-03-03,469,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
7365,隨心如意,2018-12-12,246,1,1.65,MiddleOuter,Pace,2.0,0,0,0
7366,隨心如意,2018-09-26,47,1,1.0,MiddleInner,MiddleLate,2.0,0,0,0
7368,隨心如意,2018-06-03,697,0,1.2,MiddleOuter,Pace,3.0,0,0,0
7369,隨心如意,2018-05-20,663,0,1.4,MiddleInner,MiddleFront,1.0,0,0,0
7370,隨心如意,2018-02-25,447,0,1.2,Outer,Late,6.0,0,0,0
7394,陽光,2018-12-16,263,0,1.6,MiddleOuter,MiddleFront,2.0,0,0,0
7395,陽光,2018-11-25,202,0,1.6,Outer,Pace,2.0,0,1,1
7396,陽光,2018-10-21,110,0,1.6,Inner,MiddleFront,5.0,0,0,0
7397,陽光,2018-07-08,784,0,1.6,MiddleOuter,Late,2.0,0,0,0
7398,陽光,2018-05-27,678,0,1.6,Inner,MiddleLate,3.0,1,1,1
7399,陽光,2018-05-12,643,0,1.4,MiddleOuter,Pace,2.0,0,0,0
7400,陽光,2018-04-15,570,0,1.4,Inner,MiddleLate,2.0,0,0,1
7401,陽光,2018-03-03,471,0,1.4,MiddleOuter,Late,1.0,0,0,1
7402,陽光,2018-01-13,341,0,1.2,Outer,Late,3.0,0,0,0
7408,醉多福,2018-11-07,162,1,1.2,Inner,MiddleLate,1.0,0,0,0
7409,醉多福,2018-10-28,136,1,1.2,Outer,Late,3.0,0,0,0
7410,醉多福,2018-09-05,18,1,1.2,Inner,Late,4.0,1,1,1
7411,醉多福,2018-06-13,731,1,1.2,MiddleOuter,MiddleLate,1.0,1,1,1
7412,醉多福,2018-05-16,655,1,1.2,Inner,MiddleFront,2.0,1,1,1
7413,醉多福,2018-02-18,437,0,1.4,MiddleOuter,Pace,1.0,0,0,0
7414,醉多福,2018-01-21,360,0,1.2,Outer,MiddleLate,3.0,0,0,0
7440,英之友,2018-12-05,229,1,1.2,MiddleInner,Pace,1.0,0,1,1
7441,英之友,2018-11-10,164,0,1.2,MiddleOuter,Pace,1.0,0,0,0
7442,英之友,2018-10-21,117,0,1.2,Outer,Late,4.0,0,0,0
7443,英之友,2018-07-08,787,0,1.2,Inner,MiddleFront,3.0,0,0,0
7444,英之友,2018-04-15,574,0,1.4,Inner,MiddleFront,1.0,0,0,0
7445,英之友,2018-03-21,519,1,1.2,Outer,Late,2.0,0,0,0
7446,英之友,2018-03-07,481,1,1.2,Inner,MiddleFront,1.0,0,0,0
7447,英之友,2018-02-14,425,1,1.2,Outer,Late,1.0,0,0,0
7448,英之友,2018-01-21,360,0,1.2,MiddleInner,MiddleFront,2.0,0,0,0
7458,美好時光,2018-10-18,108,1,1.2,Outer,Late,2.0,0,0,0
7461,美好時光,2018-04-25,600,1,1.0,MiddleOuter,Late,1.0,0,0,0
7494,激賞,2018-12-19,271,0,1.2,MiddleOuter,Pace,3.0,1,1,1
7495,激賞,2018-12-02,225,0,1.2,Outer,Late,5.0,0,1,1
7496,激賞,2018-11-07,162,1,1.2,Outer,MiddleLate,3.0,0,0,1
7497,激賞,2018-10-28,136,1,1.2,MiddleOuter,MiddleFront,2.0,0,0,1
7498,激賞,2018-10-10,89,1,1.0,MiddleInner,Late,2.0,0,0,0
7499,激賞,2018-07-11,795,1,1.2,Inner,Pace,1.0,0,1,1
7500,激賞,2018-06-03,704,0,1.2,Inner,MiddleFront,2.0,0,0,0
7501,激賞,2018-05-23,674,1,1.2,MiddleInner,Pace,2.0,1,1,1
7503,激賞,2018-04-21,594,0,1.4,Outer,Pace,4.0,0,0,0
7530,愛心寶貝,2018-10-18,106,1,1.0,MiddleOuter,MiddleFront,3.0,0,0,0
7540,皇仁先鋒,2018-11-10,171,0,1.2,Inner,Pace,1.0,0,0,0
7541,皇仁先鋒,2018-10-28,134,1,1.0,Outer,Pace,1.0,1,1,1
7542,皇仁先鋒,2018-10-18,106,1,1.0,MiddleInner,MiddleFront,2.0,0,0,0
7544,皇仁先鋒,2018-06-27,757,1,1.0,Inner,MiddleFront,2.0,0,0,0
